,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
31,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,2052.906901728433,1643.9454746583972,1864.706689670147,1149.820638013041,945.7544853412346,300.7335411495005,518.5863499830504,806.2205563152295,610.1669473228042,1649.1197857335342,1165.6806795372302,646.5442591129387,542.797350133673,744.0385977947006,919.912901374742,546.6078790228127,367.1054048433672,319.05063918351664,714.7633741986061,1045.2688738149789,1431.4472801039633,1574.9208974952526,1115.95140264615,936.9753667276548,795.0272704120664,631.8204547071551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,2052.906901728433,1661.8531333598528,1884.1216853713524,1164.2726721135132,958.79542811022,309.0665903472145,446.85669058881626,720.6138585349422,485.2249300901559,1642.3880590099247,1174.2810234289702,548.5427463481115,450.7838056040438,640.0747360983378,805.331368799486,315.89293138378775,156.25946132053036,117.11886960452034,449.9274401256213,732.1326231247422,1280.3903566007914,1529.0935456310247,1074.5921293847525,935.504997614763,748.652875266743,667.0275674807548,926.4339909815083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,2052.906901728433,1661.8531333598528,1884.1216853713524,1164.2726721135132,958.79542811022,238.97378146995914,251.92422398334475,489.4520154734761,286.73132530958344,1285.216201754409,874.2233315072506,337.2931163896444,219.43984839102438,377.87727122306717,516.7073091049338,110.77906804897873,24.03269773559748,-10.292385181051714,283.3644813715807,533.3525002883566,1016.5092051119814,1140.079036707705,762.5796963367573,1054.3219204170155,831.5667874216132,810.769540351105,1101.9794908945157,1252.094496340889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,1973.868844008309,1593.010135499156,1809.4839825981337,1108.573651150792,908.5323406474781,209.12176231596538,222.13317434445457,444.83972033482746,248.26867464953943,1215.7271549845689,860.0990685501949,327.3210508239854,210.2469439284863,367.48336128823655,505.23519160138335,81.16849420701669,82.57797433102644,54.04337540981146,367.58494641380605,648.4996570246763,1405.5122930112398,1391.7655002983224,1067.7873135754082,1405.9233076816113,1234.0451661402187,1443.8422120481218,1866.0504528358103,2079.198037249545,2426.958394000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,1973.868844008309,1527.5584615160553,1738.523060782304,1055.7521271254368,860.8682909368083,180.34012064610863,193.26843637584466,410.7798774285566,219.17168552537305,1163.072218814832,813.928766810729,447.51483119604404,319.4585848592121,491.1457478143908,704.4280900604954,335.0284112295701,332.3253256561418,295.1247960178076,683.8267026137647,1027.5174459342184,1983.6978716536787,2256.5876987887054,1779.8838934165979,2236.989710337554,2017.6674180069608,2526.072484624482,3126.3906530959757,3211.8224418672785,3600.265627249175,2929.2611450498052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,1973.868844008309,1527.5584615160553,1738.523060782304,1055.7521271254368,1005.65517913878,271.55487547570897,284.828093355599,519.3892469827015,336.5029809372704,1374.18743903952,989.3800229311323,646.2592977879515,499.95487799245893,695.6018469077856,939.0805221254216,516.96075624034,612.2043450972167,566.707361780678,1040.2709536603866,1455.767729351815,2316.9357533736948,2620.4529828390573,2151.2760186454298,2764.15136524896,2601.6158800141607,3187.058944181736,3879.8512390015344,3981.5330741205235,4444.879922401369,3633.7928530288673,3553.4737760545004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,1973.868844008309,1527.5584615160553,1738.523060782304,928.5383682817376,881.56860119352,193.29273473498017,205.82163929051706,425.7408798147735,256.8443486727351,1231.8078514711021,870.2395878948298,547.8496450159803,410.38840802461937,594.2031771623318,822.9630070858082,426.35681848703837,515.843736224213,473.09666156856554,918.0340875954939,1308.4485275523132,2117.565894165644,2402.7192109780535,1961.9000345601578,2537.719323712654,2197.4139630492273,3094.468268938722,3775.5401302637338,3875.153208849956,4471.907589273567,3655.1422739338745,3574.421601155621,3875.227982979657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,1973.868844008309,1527.5584615160553,1738.523060782304,928.5383682817376,881.56860119352,167.91000800101767,180.36562936207793,395.7032712930543,230.63431136972576,1026.8246171475892,828.2508544707621,507.60485161943075,390.01434127145717,571.0661127139335,796.9087748070735,407.06814072113923,496.35911022794755,454.2353443484118,894.6668564643526,1280.6670493993743,2078.619620011429,2360.281498556459,1925.9953603693066,2164.900014395123,1914.434527874348,2734.890505603145,3051.393102806461,3137.1382921166096,3646.550839637866,3263.2641370839156,3257.0780105159265,3437.774463506044,3514.258089121084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,1973.868844008309,1527.5584615160553,1738.523060782304,928.5383682817376,881.56860119352,490.5349876695059,504.91973502693577,769.4882523351268,559.1888695454284,1577.607868018063,1350.2113714156433,889.9928810531806,1051.3777213647318,1322.2512799905694,1659.0666736059507,868.9446565298629,788.077125788514,735.7719722102163,1246.9956193744258,1771.0305625922608,2502.0787605034766,2801.8120154692137,2305.199115099244,2575.518272359741,2299.848044160599,3240.598361543015,3601.5005004107684,3698.150004288403,4058.5056025684203,3636.2127630139553,3627.892054811189,3825.132412339143,3743.151262050793,2065.8179073538886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,2101.3380171349518,2055.9036899633875,1602.386581715267,1819.6496701407248,985.2941769370558,936.8170693865454,534.0382936013002,592.7219757324598,821.7297963189633,604.8452107928738,1658.8449138003605,1204.2523671625543,773.1373525128722,924.863964214552,1179.1011351367147,1494.8271656375775,752.0859659764135,675.3176967546013,626.1280878272254,1104.2131730276362,1594.391511130218,2281.6273920099175,2563.621678595384,2242.746956091859,2507.9302639715456,2508.8554055398886,3376.1192870030504,3804.6317142877656,3905.8146916056216,4358.349621983621,3906.9925466459563,3896.990242299963,4106.335293313035,4901.926245686118,2981.946400890724,2925.7965931447116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2318.1993807914932,2318.1993807914932,2318.1993807914932,2318.1993807914932,2318.1993807914932,2269.5777767538507,1784.2458562816664,2016.7502316084656,1529.9491100116015,1467.8598189402696,951.9823272597409,728.4135931549015,978.5018816285055,741.6527877782878,1892.6745349908992,1399.3299672650485,739.4287015265215,888.6968879689946,1139.2134843205008,1450.1130061053805,1149.136861868259,1278.955036213427,1345.3533558356564,2040.800879859997,2375.200767789626,2985.1461435570445,3330.266190920213,2918.9091229245882,3240.758314869341,2727.5020116883293,3654.9701236595256,3462.8670798732087,3504.7343466767647,3853.393087015504,3462.471140214843,3454.6926831049495,3645.182867300698,4498.098033560431,2972.487083761529,2925.2286548305256,1968.2817945766187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2318.1993807914932,2318.1993807914932,2318.1993807914932,2318.1993807914932,2318.1993807914932,2118.2616971959255,1655.5432210574281,1877.2143407770632,1413.0951191345582,1354.1088868505217,862.2680728518767,649.2849184269996,870.3011666116752,647.5616081226697,1735.1463842774249,1065.9619611464914,604.6778313926209,734.0110951886609,963.7540064730697,1248.7196461087885,1477.4982054723012,1639.3372906684638,1717.1285390079506,2524.212179411821,2910.600139230161,3624.632403902251,4205.474871783186,3706.3306130149676,4093.2828758694195,3475.761348132011,4274.871739651455,5280.143123036305,5338.990264170163,5372.162406421481,5237.467260824307,5022.4620289807135,5282.424713428727,7803.617449341912,5579.507386878464,3899.553556526328,2867.2371059413954,2837.6381984603017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2318.1993807914932,2318.1993807914932,2318.1993807914932,2318.1993807914932,2318.1993807914932,2118.2616971959255,1590.7739907116506,1806.9933057608328,1354.4406829846687,1297.0149261350348,818.3220680219933,610.4032718886726,826.3687158257692,583.5305962767363,1611.089023978179,956.378539532157,864.2660040209664,1015.3963019690761,1282.757492942,1615.4275201823311,1909.4378368928787,2101.1233428465325,2193.077436754367,3144.967129425576,3223.982391634472,4000.83044904947,4631.681047503051,4089.620277272045,4508.331925571261,3839.879600213167,4992.66054415219,6724.743508968712,6792.016469252063,6920.273564682086,7075.622670680374,6634.744727192883,6966.51392241782,9145.83532871893,6392.865064901346,4396.11184149534,2806.5353835293718,2913.3530007165905,3057.8097904100414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2318.1993807914932,2318.1993807914932,2318.1993807914932,2318.1993807914932,2318.1993807914932,2816.1307144036564,2169.751439902333,2434.7048829430564,1880.1504689010906,1808.7651389881476,1222.178686768533,966.5807154484025,1312.3917999866333,1186.8899113486882,2622.7533557102993,1670.8316910180615,1540.096986308984,1748.8167093987768,2115.048805020049,2384.1505121403593,2768.774505630388,3017.757303851529,3138.0515547890154,4375.17094801122,4477.315101867291,5492.987362323048,6300.825576691838,5591.72116687579,6134.535051150746,5365.807219567309,6892.300992667586,7602.781725224891,7677.6346459788965,7693.922519910574,7629.560559903327,7157.52341340497,7512.4078329387485,9843.164970021964,7034.469547975795,5305.9668937010665,3762.4042081819725,3885.6946508443816,4063.2805045298173,3522.994064294164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2148.1472652947805,2148.1472652947805,2148.1472652947805,2148.1472652947805,2148.1472652947805,2620.4833227744057,2007.3300272392844,2258.6640089625243,1676.6469826727362,1610.420106114525,1065.488548105915,828.0844556003431,1149.3969901719408,1032.892837307867,2366.9297501014216,1453.3929863783105,1333.697815274916,1525.2918754796356,1861.586754887358,2108.6797069435934,2461.739533356491,2690.3676068564487,2800.7815981865588,3936.677819990851,4030.4925499861456,4962.770793439319,5704.372719790526,5053.656998315795,5552.083589171,4846.2316163045,6247.476816314739,6730.590013200703,6794.563692228836,6806.016795043202,6747.552861303622,6323.799722299558,6642.325201274935,8733.587823055372,6663.360672861213,5189.075473993713,4269.02294977506,4684.3695132185285,4868.669888770021,4057.885661885461,4472.475160978069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2148.1472652947805,2148.1472652947805,2148.1472652947805,2148.1472652947805,2148.1472652947805,2620.4833227744057,2007.3300272392844,2258.6640089625243,1597.0837491590155,1532.9736173780047,940.8587323272841,717.9629298048076,1019.7531614932177,910.6439354408633,2163.317352708064,1306.1989328324696,1471.6157071958542,1674.83274645842,2032.7783883137167,2294.791571738465,2662.2943244361304,2678.9577823969307,2776.703839293387,3904.5763745686713,3997.189840317947,4935.315155680116,5673.463178875769,4888.627472399899,5373.43285951789,4686.0822300036925,6061.20204409796,6532.30766929162,6594.2993881762995,6604.343814168938,6407.441836639209,6002.716039212292,6307.165473357025,8306.80107848533,6331.516657936219,4924.998925105017,4319.974487771986,4740.49575648218,4926.358787531613,4048.7039954130764,4475.412382341425,3758.0122438769026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2148.1472652947805,2148.1472652947805,2148.1472652947805,2148.1472652947805,2148.1472652947805,2620.4833227744057,2004.0748760595734,2255.1348627343955,1594.2836650427002,1530.2480282660667,938.8300724007652,716.1680536035531,1017.6400903106858,908.6513945365714,2195.9779192274577,1329.8884049529704,1497.0402085443452,1702.3752760454586,2064.0240564525384,2328.7604605660804,2527.046231506655,2545.9939193545633,2639.863982235456,3726.794769400091,3816.2293011958704,4717.139051294499,5427.789454074392,4675.9638451557785,5143.216406025797,4481.050530203574,5805.371361161822,6259.978086771617,6324.237391623892,6336.197857677178,6150.341885303247,5760.068353514206,6053.880312502624,7984.956243201854,6241.243323172757,4860.792042083051,4266.127401856909,4682.253672120873,4870.277294789722,3937.676977329502,4421.383427704875,3991.011319103212,3724.890425915135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
