,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,-990.0,-990.0,-990.0,-990.0,-990.0,-980.2897389977645,-961.0671471195517,-959.4491285693796,-917.1292926586734,-886.6949437723922,-763.7783407690367,-615.4635191730126,-611.593694232643,-627.7104757880845,-337.0091641502755,-358.6567927344321,-454.9881294222213,-627.824698739988,-687.8953770470705,-680.5519166741717,-683.0361881935096,-587.6751206354268,-598.4135163532809,-465.0873731155607,-488.48847522981515,-567.928749970532,-526.0380310013971,-592.4159498833661,-606.5847007218811,-630.4034195553639,-642.8186687887162,-472.3357675157297,-458.1169380673658,-406.2786816824961,-417.3852784678001,-355.17962138298935,-454.3206003651118,-469.7850939973677,-536.6209173179091,-561.5416541837554,-612.9967387018168,-558.2555905478101,-521.6249432516985,-526.1971432098477,-494.4203973219978,-497.1057085109624,-501.29104370415945,-511.0747099443717,-454.4452969444093,-453.78645317702296,-455.04673250245077,-455.6738363253692,-461.71449712058387,-510.5056416517564,-622.4190647769358,-651.8523584746015,-660.0825668651738,-660.1158167582395,-659.3537539090086,-654.6178900827122,-656.4625528985508,-656.0879542282373,-656.2181962215838,-640.1495372205487,-614.2114689726853,-614.7097949305586,-614.2753950087248,-616.7016843482006,-616.6844513803022,-616.4138861671554,-616.9894106933018,-617.1237286584924,-617.1585495940607,-617.1584016824789,-584.2820475562227,-582.4389803996249,-582.5807608351721,-584.3564049108116,-582.5029751201034,-582.4670926423315,-582.4773094370636,-582.652813039891,-582.6631492070092,-583.4014603119008,-583.7556797903925,-583.7556797903925,-583.7598178197926,-583.9986244181418,-584.0023649660845,-584.0008635057894,-583.9826846899922,-583.9905535701181,-582.8709414666705,-582.8809945389746,-582.8713434480513,-582.9027609558403,-582.9027609558403,-582.9027609558403,-582.9027609558403,-582.9027609558403
11,-990.0,-990.0,-990.0,-990.0,-990.0,-980.2897389977645,-961.0671471195517,-959.4491285693796,-917.1292926586734,-888.2779782789553,-766.3718565653676,-623.8539109786749,-634.3949179742718,-650.6624428868204,-441.3508011493976,-434.6463775838366,-513.8590590712255,-614.6296386784527,-675.9929716612351,-674.5586428063565,-669.6662289692499,-570.0011986806393,-597.1041976881611,-477.1447477499905,-492.7499613172048,-574.0691560810801,-533.9606467071834,-608.0684517521645,-611.5731203297755,-633.1678909948259,-645.1377504522312,-492.53486198602377,-481.13033422723305,-454.00942307025815,-461.4100992639849,-459.8168775478752,-527.8063731288195,-526.4902868247519,-560.6964764796368,-588.5708099488793,-628.8727362642961,-571.4516710411017,-536.6819826208675,-539.7330296792745,-509.6551069746672,-511.29721331165763,-513.3016363131007,-521.5152077830685,-473.2014269077134,-474.636154729452,-475.9416044248288,-476.25479612529057,-480.56049001028487,-521.8403359612468,-629.8490803804727,-658.4214063942826,-664.7626265406551,-664.7794873305704,-664.338714375392,-659.4400740956628,-660.6193756033498,-660.374902666188,-660.4557735569094,-644.6036692282383,-619.1937918074668,-619.4317331768593,-619.1711068237814,-621.2403010851484,-621.2306362228957,-619.6355681668533,-620.1061840700132,-619.6069248851669,-619.6263650105924,-619.6261903845879,-587.8782559875399,-586.1045404839786,-587.2238542167348,-588.6891673922314,-589.0132355361046,-588.9941782461551,-589.0546975968629,-589.1415117558515,-589.1479189006957,-589.5388077031045,-589.5432035074864,-589.5432035074864,-589.5457235567504,-589.5457235567504,-589.5482013727013,-589.5471566682214,-589.5382043894638,-589.5436010705446,-588.84687889357,-588.8528654388949,-588.8502869043429,-589.7495489829674,-589.7495489829674,-589.7495489829674,-589.7495489829674,-589.7495489829674
12,-990.0,-990.0,-990.0,-990.0,-990.0,-980.2897389977645,-961.0671471195517,-959.4491285693796,-917.2981985325434,-891.2342475807968,-752.4554541816426,-612.7536870608069,-570.7042597470936,-572.0673588104478,-309.26058787966963,-294.8531092324404,-425.6152432091621,-592.9820537182593,-635.4820309184753,-650.4799922908318,-644.715078147665,-534.5506083036241,-570.763428820492,-426.3639830669712,-358.5715284763281,-467.9254728846075,-417.60534775731435,-509.74121289704937,-533.3340258590447,-562.4712573909848,-579.8244168913413,-402.386082615762,-388.4224272773881,-354.3826625377799,-363.6422611398269,-301.3591444851298,-402.6124638635687,-408.1564622978956,-465.09765426328573,-496.02443085685456,-516.4173022405045,-485.2080441021108,-441.176774219147,-446.61283545278053,-409.5121810272358,-410.20159310656356,-414.8999358669909,-427.0536708613318,-357.49689061190503,-356.2253413324971,-358.77456802775816,-359.555697717378,-367.02576816840394,-426.5345361901699,-561.2223603458698,-596.601483671782,-606.7844894756144,-606.8370907024422,-605.8295917828852,-600.7536576352228,-602.6440778758139,-602.1987087678318,-602.408698201563,-583.2835180808632,-552.2643010378413,-552.9142502839459,-552.6700738535156,-555.6183090645696,-555.6002094192371,-555.2613693929247,-555.9786800679643,-556.1466101057464,-556.1643300061448,-556.1639731760712,-430.16670985043226,-427.9447324507909,-428.1212920569519,-430.26518532505787,-428.03862742211925,-427.98580868202305,-427.9952348961912,-428.1815420496592,-428.20845499705143,-428.86832900345377,-429.3333630096299,-429.3333630096299,-429.3393984362332,-429.65463240839887,-429.66003310954653,-429.6575690522279,-429.62976193850653,-429.6409130883859,-428.50273686013503,-428.5162535340289,-428.5021597546502,-428.54225287417705,-428.54225287417705,-428.54225287417705,-428.54225287417705,-428.54225287417705
13,-990.0,-990.0,-990.0,-990.0,-990.0,-980.2897389977645,-961.0671471195517,-959.4491285693796,-931.2035329972557,-915.2861927160328,-796.4646431573743,-680.6860089611013,-635.8264655575625,-631.113268608107,-461.2922174515659,-408.02847646579744,-507.00858507451505,-637.9073886259096,-646.1637569623205,-651.1820497758398,-638.8954040973831,-560.3051634382763,-581.7440149849592,-443.5954752847878,-363.35699621656374,-469.362358303308,-415.5381055701235,-500.99475788385456,-505.8270731621329,-536.8582800804029,-555.4914187547228,-366.52234070801467,-353.3569855364061,-324.39006660390913,-333.3671642699878,-269.5081939828521,-376.38352746090146,-381.649183525602,-437.20306669865585,-474.20213838289277,-519.5402884498635,-457.04980448335476,-408.1831795833191,-414.33364186149095,-376.7514642080109,-377.5337098947601,-382.6601123837539,-396.90775524180225,-319.35284642590506,-327.81865268305376,-330.72790836727967,-331.4899979293175,-339.0592717827068,-401.7937704562082,-542.8906765727827,-580.3268979393955,-589.2155929541213,-589.3483078957674,-588.2168801791362,-582.5353001966054,-584.6856514964766,-584.2506034751768,-584.48812238754,-564.8818993141939,-530.6548130463783,-531.0694008936332,-530.7787914767506,-534.4669151035006,-534.4463632168263,-534.047517308035,-534.8987988334641,-535.1046802460799,-535.1321010519406,-535.1315717718793,-429.8812136468283,-427.5224451297882,-427.73235059821974,-430.0090785714617,-427.67008646577005,-427.5966148873436,-427.5852643574147,-427.7874290268545,-427.835622880767,-428.5776815280244,-429.0805594537661,-429.0805594537661,-429.08896101808807,-429.43012446779045,-429.43764313097194,-429.4342163664253,-429.3955232987278,-429.4110500908876,-428.1893602763727,-428.2081747614294,-428.1885703458052,-428.244370372193,-428.244370372193,-428.244370372193,-428.244370372193,-428.244370372193
14,-990.0,-990.0,-990.0,-990.0,-990.0,-980.2897389977645,-961.0671471195517,-959.4491285693796,-931.1990637734975,-915.1071754885185,-798.566540670983,-701.6003192708271,-675.6802710236885,-677.9479510270306,-525.3684108243542,-458.13179652153144,-536.6936530905508,-643.944146692077,-658.9021483049592,-662.0564803458537,-630.2934072597066,-543.609943042433,-565.8500888184412,-429.6790596780453,-333.24185389108,-445.5647848664647,-389.7284394842302,-507.29075623680643,-492.39543957215733,-525.4742058192672,-547.330625363311,-352.5128337642525,-338.34001193722503,-302.4037407527566,-322.7013433612171,-322.33533455649564,-413.15728647459565,-414.45904731145583,-461.633855813974,-496.8619557748587,-536.8446428000096,-475.25240895342574,-429.7588592549867,-431.0298533578071,-393.77227218418045,-394.5281961747796,-398.2760589169372,-410.3780200915808,-348.0110060047939,-356.3815645637082,-357.97472268450457,-358.6634868849671,-363.9941745664821,-414.70733296427284,-551.4801456882327,-587.9216700370796,-595.1285930753882,-595.2225244670528,-594.5442069126037,-588.608483998782,-589.9970739606256,-589.7005081447026,-589.8453060915073,-570.528608528286,-536.921064816173,-537.0767375237131,-536.8962849455369,-540.0803013993293,-540.0644898056199,-537.7095162051008,-538.4254335275444,-537.6976504591165,-537.7300878243874,-537.7303429088352,-433.1829940550095,-430.8563037189183,-432.35405317504757,-434.2734867412089,-434.724548172132,-434.6801820673163,-434.73100865978364,-434.8386595443368,-434.87151731614597,-435.26496576227356,-435.28364038616814,-435.28364038616814,-435.2899552805094,-435.2899552805094,-435.296152038703,-435.2934728071969,-435.2708482745864,-435.2843083246409,-434.5144790814834,-434.5282202519935,-434.5221896909889,-435.5873313461932,-435.5873313461932,-435.5873313461932,-435.5873313461932,-435.5873313461932
15,-990.0,-990.0,-990.0,-990.0,-990.0,-980.2897389977645,-961.0671471195517,-959.4491285693796,-938.1323294470048,-937.7799147724202,-858.0496689914934,-813.3083287915886,-786.3996111546875,-784.4522891553396,-676.2796069241629,-603.7262632511429,-639.1531567126201,-626.561700998973,-632.4448663612777,-618.5429232990315,-528.2666359676018,-421.5712900527593,-458.18299790247863,-272.5677216007405,-152.7049304739314,-306.80578454215436,-241.2782785306246,-453.2945957676356,-456.54226216780665,-497.01068214891376,-520.526184055222,-271.1341220282376,-248.81098784878995,-274.5896700293048,-297.9860211959684,-296.3122354090362,-406.69144911957966,-416.30680677751684,-452.1528453327758,-493.0913862658417,-534.2437556957483,-471.09180467333346,-423.3508028665168,-428.57531708192926,-394.4510921434251,-395.27135784391623,-396.4146715536922,-409.0656256371851,-338.09697563496553,-350.2184776519164,-355.7081996579483,-356.4369828348534,-361.8466499862233,-417.70313506700813,-553.5440436843102,-589.7549773737755,-595.849978911195,-595.9532565297493,-595.21918095281,-589.0253487752958,-590.5947451821402,-590.3052727425735,-590.4900999477693,-571.3528064472094,-537.9306936493288,-538.273604168378,-538.0794268614092,-541.2807606253516,-541.2657187214944,-538.7552359462728,-539.5274286399314,-538.7533376340036,-538.7866439162458,-538.7863144425415,-434.52418074622125,-432.0281176603024,-433.6389042079083,-435.7011958279504,-436.1884333120691,-436.1394978721322,-436.1974910641262,-436.3143341734642,-436.3508403431776,-436.78534948488704,-436.80589879833036,-436.80589879833036,-436.8127373881379,-436.8127373881379,-436.81943067815104,-436.8164426781616,-436.79167181731907,-436.8061587972311,-435.9726770792033,-435.987587885808,-435.980886269669,-437.134940404034,-437.134940404034,-437.134940404034,-437.134940404034,-437.134940404034
16,-990.0,-990.0,-990.0,-990.0,-990.0,-980.2897389977645,-961.0671471195517,-959.4491285693796,-938.1323294470048,-937.7799147724202,-858.0335264486688,-813.2870450214351,-765.2090760583226,-762.8920901440507,-640.2662664626966,-558.7664089079801,-591.5367498768417,-596.1216924084175,-610.8434215684084,-596.5243452453476,-502.37104448460946,-323.7874366362031,-389.75005226989776,-234.84769028378355,-91.2510831753842,-259.58325609327613,-162.81765008353722,-371.7687642466242,-404.87449818605387,-449.9243743987856,-478.95942578437786,-195.44393197455452,-207.09863524580152,-237.46383789693814,-257.3875007696679,-246.0372043880426,-372.3630482597397,-413.7879608941338,-449.4498705352123,-452.2975868645657,-503.7320292132996,-436.2315405358452,-417.7107214329978,-423.44770262033455,-389.45263609599493,-390.3837285399667,-391.6542552784708,-404.7915147703129,-330.03843892011406,-344.53957321780496,-350.78902158555866,-351.35137716124683,-357.22795026406845,-414.9970279633847,-551.5637668175084,-588.0023945111614,-593.4231597016359,-593.4709976493085,-592.6197267252779,-586.3975831426084,-588.245425047146,-587.8488625316696,-588.0763877715509,-569.1131636785808,-535.4350875678616,-535.9295006393664,-535.7014813183895,-539.0657253029372,-539.0466190597339,-536.1176105766576,-537.0199440272323,-536.1186672765812,-536.1613701839684,-536.1609341609297,-431.17297903507466,-428.25745235124316,-430.1453295465853,-432.5511881956652,-433.1274736410611,-433.06396131480994,-433.11948584286023,-433.2551827350051,-433.30525568615906,-433.8172149157258,-433.84386495392937,-433.84386495392937,-433.8527342379701,-433.8527342379701,-433.8614143449562,-433.85753542488385,-433.8253975792974,-433.8441826553502,-432.8712987361208,-432.8906385183006,-432.88193968634107,-434.23110951103115,-434.23110951103115,-434.23110951103115,-434.23110951103115,-434.23110951103115
17,-990.0,-990.0,-990.0,-990.0,-990.0,-980.2897389977645,-961.0671471195517,-959.4491285693796,-938.160494931941,-937.8060811407349,-858.0710877415644,-813.32694989851,-766.6888746382292,-764.2975623159481,-638.3366086342901,-560.1849442859475,-601.8687876241422,-607.8696739334961,-625.2204953557055,-610.9638319199789,-519.434558340211,-397.5047404414639,-436.2723512432396,-351.4849998045612,-231.15612950694717,-306.6929539571701,-212.8359480981893,-320.20831269690166,-350.05224284244304,-406.98290194513083,-459.50446116126227,-269.7085557864629,-271.89456370305805,-293.22495049597717,-315.31301887189073,-301.5755308088565,-348.51936579971846,-405.7323280409276,-455.093853137895,-481.0911523067983,-525.9625828672831,-446.6752138965755,-428.30290509304,-435.33240984221953,-404.2814436222524,-405.26610643442194,-406.6118711811914,-427.3616384895954,-396.1068688881165,-394.0440289213288,-399.39401947766504,-399.87737052318886,-404.2822198253374,-428.3707353396424,-545.115316758071,-582.3044087218178,-588.5435424904933,-588.9380985468499,-587.7895205292253,-581.5723696528554,-584.0633059932454,-583.9231017143966,-584.1991703255442,-565.5610794095066,-530.8109561169368,-531.5394840623704,-531.6575512280785,-535.2196502631286,-535.1863901189167,-531.5177575200835,-532.5895391392991,-531.4400525877495,-531.4904879210407,-531.4898853817853,-425.22136158688113,-421.6430099185187,-423.92435078024295,-426.85814782310007,-427.54749570221355,-427.47357239533386,-427.520866762467,-427.6735856764357,-427.73111386945885,-427.9416651127639,-427.97696971444253,-427.97696971444253,-427.98871949468787,-427.98871949468787,-428.0002183114248,-427.9950778962192,-427.9524971777419,-427.977381338131,-427.16838279465367,-427.19088749341273,-427.18076235228125,-428.4758518303482,-428.4758518303482,-428.4758518303482,-428.4758518303482,-428.4758518303482
18,-990.0,-990.0,-990.0,-990.0,-990.0,-980.2897389977645,-961.0671471195517,-959.4491285693796,-951.1685769056842,-951.6781682905269,-889.5162093801811,-834.8985089150959,-793.1706570699555,-773.9277971289398,-647.6722514458265,-557.4855261672435,-593.9892190665378,-600.2525904036557,-627.1866587727213,-629.359637755709,-525.4189464873857,-493.9465008794366,-477.9511398807441,-385.82811675718443,-273.0011635191701,-344.0082252109611,-282.184608067633,-366.9653136062252,-427.224906669025,-477.0480653273223,-515.8270979950755,-341.5566126895431,-337.2723979664464,-352.96172283694926,-378.99566451022093,-285.77807348873256,-334.9834508716377,-375.1074866257293,-440.82867701774416,-464.97752754261256,-518.0329808639055,-442.58329002818635,-428.1385549785599,-438.7333736763887,-409.5730323833181,-410.51459428943826,-413.0213035733934,-436.016020504603,-402.4030453322317,-400.4071824568623,-407.5933916514064,-408.28746416388014,-414.19879575164686,-440.6843369171118,-553.8303631107225,-590.0948568773225,-595.9328381241357,-596.5380324102885,-594.5079030705492,-588.9472039214345,-592.9574296365033,-592.7228369616851,-593.157335126359,-576.038544914824,-542.5513818709711,-543.7155908150527,-543.9062014320999,-547.6027821095967,-547.5493127884547,-541.6070653814353,-543.3342343272047,-541.4682963781319,-541.5452762144528,-541.5441718563793,-437.98045601368165,-432.19732179472544,-435.87298215137474,-440.6148284819498,-441.7177260994746,-441.6062747486672,-441.7375618584852,-441.9828601579308,-442.0592549561744,-442.38659206678494,-442.45160295847535,-442.45160295847535,-442.46684399251694,-442.46684399251694,-442.4817579069375,-442.47508219295054,-442.3989714370063,-442.42985640948103,-441.1232754071487,-441.15596858889097,-441.1222985051263,-443.2532221136785,-443.2532221136785,-443.2532221136785,-443.2532221136785,-443.2532221136785
19,-990.0,-990.0,-990.0,-990.0,-990.0,-980.2897389977645,-961.0671471195517,-959.4491285693796,-951.1685769056842,-951.8104992077001,-892.2481592394059,-838.5657198375595,-797.7794399834679,-772.1598948535427,-628.8198321177147,-582.4934511527406,-613.2145570317016,-617.2419532499196,-642.2630974216024,-653.5247629928226,-530.5706841815627,-501.62157583580245,-486.62306826131953,-389.1476215342593,-277.8735595205651,-353.850804125418,-296.79204151396425,-410.619854145867,-466.5389378474049,-512.9881989956008,-548.1175717649676,-380.60195331539086,-375.8869436459343,-388.3595249106743,-411.6223040635625,-336.3736303266532,-380.3232544381215,-399.7563087727325,-462.728213113764,-483.071814607268,-500.5990444231933,-460.6116916054541,-447.4254087857256,-456.93335933077793,-426.60809538781507,-427.532605543083,-428.9338389659863,-449.752074596291,-420.87337838780013,-419.06684624093083,-425.9330243834062,-426.86052496331075,-431.3188957404426,-455.04637796292695,-565.62862292279,-600.5688191516297,-606.6129761349829,-607.1740806428753,-605.3059210913149,-599.8426103109435,-603.528005995921,-603.316658618064,-603.7185016693207,-585.4655298306561,-553.3900128728368,-554.7693885631192,-554.9538793731829,-558.3219657258963,-558.2689100311138,-557.6793157520342,-558.9125174215075,-559.1939296270074,-559.2436621610132,-559.2429660267064,-424.4704419715335,-420.4596635122422,-420.78682378946644,-424.6219087722887,-420.66929015067876,-420.5262514887503,-420.44172389661605,-420.7524540082018,-420.85712853605185,-421.2760757682129,-422.1960904507058,-422.1960904507058,-422.2149115319347,-422.81568587347135,-422.8325594501975,-422.8250342097719,-422.7390682629738,-422.77403108365087,-421.3701683761094,-421.4071375579255,-421.36915395215476,-421.4784977339243,-421.4784977339243,-421.4784977339243,-421.4784977339243,-421.4784977339243
20,-990.0,-990.0,-990.0,-990.0,-990.0,-980.2897389977645,-961.0671471195517,-959.4491285693796,-951.1685769056842,-945.9043489704318,-874.4348441741024,-809.1655988863142,-764.3091354291366,-755.0493386666919,-603.777301028319,-540.708526698078,-567.8696655517194,-542.3593717094714,-602.5077557516095,-620.9824733982746,-413.15118634585025,-368.7130763155468,-323.1163912480531,-278.89480067845307,-141.44009238129985,-142.5258086295326,-94.75518152192467,-229.4567430384661,-303.1682279265127,-377.57337104376813,-448.69582240897677,-316.5316649123538,-312.0108083819071,-329.2545551220904,-342.5259639309382,-245.11206564558373,-259.7089207530198,-312.3933428693536,-400.65496956748024,-422.60674855818587,-451.108339458747,-401.2034338072347,-390.0605646884637,-394.72400782299457,-366.04234309402165,-367.51166441205567,-369.65169045863706,-398.07856298086483,-376.40579358232696,-374.008210098902,-383.9398133892663,-385.27944059173075,-391.11229234386417,-406.5899213072975,-537.7281641782155,-575.8421378085516,-583.9049158254952,-584.026624101001,-581.2583890792077,-575.6861605794338,-581.1449687002496,-580.5703695331008,-581.3894384448482,-563.2488985514179,-527.273084540249,-529.4968560283497,-528.7648439179518,-533.7499747208021,-533.6862676207446,-532.7147438275816,-534.7903152806589,-535.293188380688,-535.3874291439453,-535.3871277477605,-389.9603887620027,-383.4357645895465,-384.05496743781094,-390.3307323472361,-383.93203934442084,-383.67979044135905,-383.5541126098743,-384.1076904287295,-384.29850500428734,-385.07702189074314,-386.6014714989699,-386.6014714989699,-386.63513615812525,-387.6672386208956,-387.6974833781833,-387.6843399780902,-387.53206927377437,-387.5949826139949,-385.31246240435786,-385.3784797430653,-385.31177784572105,-385.50640978451975,-385.50640978451975,-385.50640978451975,-385.50640978451975,-385.50640978451975
21,-990.0,-990.0,-990.0,-990.0,-990.0,-980.2897389977645,-961.0671471195517,-959.4491285693796,-950.9219568183248,-945.6448349798279,-873.7586732753193,-808.0693657873596,-762.9858469744306,-768.5213725100639,-626.8585048314089,-566.1867114289907,-590.5446725883533,-581.2273850335268,-627.3121712925399,-644.8092679342863,-469.31513407428463,-410.73638882876065,-366.6968741971929,-311.30910298591016,-213.80112115245157,-214.714482591921,-173.96036453461065,-288.6457789465772,-269.40997724465535,-340.54435839689614,-379.15651894685686,-297.2678059632277,-295.15572850849526,-279.4580994867723,-300.8509974512118,-157.18903792654385,-176.40441598140197,-258.49554250700527,-379.20145944616877,-417.7186075005895,-451.21567430728567,-404.87656457674854,-397.3644765634671,-394.92054481786636,-366.73553726934847,-369.6951329664169,-372.4093874764157,-405.2643354914457,-379.76308865595115,-375.482654576654,-387.94889540273414,-389.08155348895025,-397.3334225313212,-414.37320902519656,-543.4043408177278,-580.9078436801166,-586.412701840639,-586.6367334236346,-583.6269345374576,-578.6192800993252,-585.3211482259366,-584.7256173506793,-585.9211917199744,-568.634864598042,-532.2638943809267,-535.086789685681,-534.1982953413171,-539.6011206824392,-539.5349577078048,-538.368190274233,-540.8922961506622,-541.5290948893089,-541.602537963444,-541.6013979241854,-398.95011733192536,-391.1618298289328,-392.01368538535525,-399.5136095866517,-392.01310118804406,-391.57784454769103,-391.12869739492623,-391.6934636172317,-392.1088419105359,-393.2167746238269,-395.16334673413786,-395.16334673413786,-395.22498181422907,-396.5215149020204,-396.5766773518518,-396.5515603460269,-396.34567024177056,-396.4647945054458,-393.74420139258604,-393.85245435658715,-393.8030799005781,-393.93731750627677,-393.93731750627677,-393.93731750627677,-393.93731750627677,-393.93731750627677
22,-990.0,-990.0,-990.0,-990.0,-990.0,-980.2897389977645,-961.0671471195517,-959.4491285693796,-951.3330532166337,-946.0774245064572,-875.8900298631813,-811.2613253157699,-766.8389355154181,-771.9647697861747,-632.8965943776375,-567.6964397914676,-587.2607986487105,-640.3583085403923,-635.5531203013702,-614.3493562622202,-386.8158429532302,-311.7395674992574,-260.04602033663986,-213.39114816285888,-114.16254513192222,-83.59489631950626,-81.73403480678125,-231.04963478752177,-142.09047718304535,-222.6132843587212,-267.79701991875123,-162.8282134401076,-150.26822581986548,-79.7689632287547,-120.2172691698662,21.920310368366465,-3.2779393205522815,-130.5018825647855,-305.51455009219404,-356.5184597544783,-401.6829600515124,-351.4114728837636,-345.1823581806777,-340.9110056087115,-314.515162317153,-318.24273981904224,-321.9128807474515,-363.33807139253827,-333.12036562242497,-342.65335085028966,-357.82680539048283,-359.14865479797186,-368.56740378532174,-388.5863449119726,-524.0015298252126,-563.7002006224661,-570.1093397102045,-570.3691904573848,-566.7270346306777,-561.6237720541964,-569.6200452869967,-568.8893009853035,-570.3373721094028,-553.2367341222212,-513.8596731322631,-517.2881993103305,-516.2123946104431,-522.6630326847016,-522.5837478754374,-521.1855909129761,-524.2429080938156,-525.016833776111,-525.1036803488923,-525.1008189967223,-375.14860521267286,-365.73167327700384,-366.73485657938375,-375.8038426644712,-366.7163521375926,-366.2449579424724,-365.7554898133213,-366.44492296811836,-366.91260847959035,-368.22623566910175,-370.54379118631897,-370.54379118631897,-370.6133840782247,-372.1793168195311,-372.24125508843713,-372.21116874009994,-371.97331042801136,-372.10603404056593,-368.8106055293336,-368.9333620355849,-368.8746187648852,-369.02988358010595,-369.02988358010595,-369.02988358010595,-369.02988358010595,-369.02988358010595
23,-990.0,-990.0,-990.0,-990.0,-990.0,-980.2897389977645,-961.0671471195517,-959.4491285693796,-951.8565478055009,-946.6282886768136,-874.2356973024685,-824.9602902075644,-784.3997907401913,-788.5475671302329,-660.5743448312778,-626.4802454753155,-644.2574798875542,-646.8103177984306,-637.2182026991052,-590.6864196402998,-361.47221045686433,-299.5847453564992,-302.4911539414983,-255.72904554096056,-155.62563175583824,-131.6846468149244,-125.37764514139322,-310.89419967329894,-233.04614125997577,-306.39033471676913,-342.32985827387455,-214.35656441265377,-201.11528867219465,-148.55612636649818,-179.06782540198543,-44.92049617636758,-67.1559826683434,-153.8200448254687,-318.4980951490841,-321.5412694112814,-363.46929626968097,-313.5067895795433,-313.4134235274877,-307.35746037929636,-276.62603759699266,-281.10714679585817,-285.86665666804294,-318.03655066293425,-278.8627275443342,-317.02895833206577,-335.99781124800523,-340.59440449223075,-351.80521220630493,-374.90508845881385,-528.6100341778978,-567.7891634190116,-575.7775002318706,-577.5931345323892,-573.7748198879185,-569.0556392225453,-577.2273922067488,-577.1260637701728,-578.0754034383164,-561.1449248378837,-523.8076016897368,-526.3881938581312,-526.8084065435304,-532.5004116011507,-532.3965073827251,-531.0942096688342,-533.8574393346541,-534.5018461980316,-534.5611047118374,-534.5551162977891,-388.8171113279479,-379.922443815531,-380.6902300117433,-389.2073183865025,-380.5081404558793,-380.13731413104756,-379.75738059330075,-380.3637861485922,-380.7061115707984,-381.7512780710726,-383.85702336364585,-383.85702336364585,-383.9104097189354,-385.2953400701267,-385.3426853492815,-385.3187627004445,-385.1336672840184,-385.234613385615,-382.1123792485467,-382.2068058163102,-382.160281056007,-382.28119222237547,-382.28119222237547,-382.28119222237547,-382.28119222237547,-382.28119222237547
24,-990.0,-990.0,-990.0,-990.0,-990.0,-980.2897389977645,-961.0671471195517,-959.4491285693796,-951.8565478055009,-948.3856554955289,-882.5951372474198,-840.2564240539452,-803.5320918175939,-805.9266988704524,-690.6264318967919,-668.49699582329,-683.5297631309548,-684.8480578337334,-676.3408909100472,-636.9081715750301,-421.01292929488824,-308.56917379670995,-299.88806995642506,-248.58579937002386,-120.28342717180973,29.219929250654303,-56.85882265445103,-229.09022217682974,-244.08723637479818,-324.55823346498926,-370.0254775787626,-272.52453880296156,-290.4431167895854,-228.89776043408636,-250.77094811057125,-154.8638358801628,-137.175805645288,-277.86541030498506,-423.5244686060867,-425.7385801590098,-463.18593263922725,-413.906374764869,-414.477815819036,-409.76993084440676,-378.54528395324684,-382.8918607946417,-386.66770593801976,-409.3653465265281,-394.6558927246974,-401.07103170301997,-417.04090689789507,-421.53146879100365,-428.7972944432531,-438.2589278352117,-574.330748877064,-608.4051714952467,-619.0227871999336,-620.4923308902708,-617.5497331542883,-613.5636969981887,-619.9125340362688,-619.871201923966,-620.6179318953489,-604.2516698298523,-605.7160050202424,-607.4769135791523,-607.7583507698004,-628.1883236499337,-628.1226455849493,-627.3731499366885,-628.9734301032089,-629.3514733313745,-629.3936320961776,-629.3922185561916,-525.8073429808779,-520.6875214750658,-521.1547645324798,-526.0496266871635,-521.0741804799312,-520.8427905326769,-520.5767193938613,-520.915483541125,-521.1413107086053,-521.7554664605067,-522.9846379657816,-522.9846379657816,-523.019174195304,-523.8137840997031,-523.844567948882,-523.8298681426817,-523.712548537225,-523.7786522394672,-521.9883831833996,-522.0492319855791,-522.0204803753132,-522.0970380336602,-522.0970380336602,-522.0970380336602,-522.0970380336602,-522.0970380336602
